image,expected_text,predicted_text,detected,score,gt_bbox,pred_bbox,bbox_iou,bbox_relative_error,bbox_error_le_10pct,exact_match,char_accuracy,brightness,scene_proxy,detect_time_ms,ocr_time_ms,total_time_ms
00824353448276-92_89-322&506_466&567-464&561_323&553_324&502_465&510-0_0_2_31_32_24_3-87-24.jpg,皖AC780D,皖AC780D,True,0.7897,"[322, 506, 466, 567]","[319, 501, 465, 559]",0.7835,0.0602,True,True,1.0,87,night_proxy,29.52,16.68,46.54
00827227011495-90_91-251&400_414&464-408&460_257&459_259&409_410&410-0_0_28_31_24_33_28-55-7.jpg,皖A47094,皖A47094,True,0.7728,"[251, 400, 414, 464]","[245, 398, 415, 464]",0.9298,0.0185,True,True,1.0,55,night_proxy,37.2,18.17,56.0
00827227011495-92_86-468&441_628&506-627&509_469&496_475&444_633&457-0_0_4_33_31_32_33-72-12.jpg,皖AE9789,皖AE9789,True,0.8034,"[468, 441, 628, 506]","[467, 445, 629, 509]",0.8866,0.03,True,True,1.0,72,night_proxy,29.43,12.58,42.38
00830459770115-90_89-245&527_412&592-421&599_236&586_231&514_416&527-0_0_20_19_29_25_33-158-10.jpg,皖AWV519,皖AWV519,True,0.8061,"[245, 527, 412, 592]","[235, 524, 414, 589]",0.8532,0.041,True,True,1.0,158,day_proxy,34.63,12.93,48.05
00832854406131-90_88-226&524_393&582-390&577_235&574_232&519_387&522-0_0_8_25_21_33_33-90-25.jpg,皖AJ1X99,皖AJ1X99,True,0.7899,"[226, 524, 393, 582]","[232, 518, 390, 576]",0.7726,0.0652,True,True,1.0,90,night_proxy,29.33,12.41,42.2
00834051724138-90_88-259&528_433&582-441&578_265&582_263&522_439&518-0_0_22_33_31_29_33-116-34.jpg,皖AY9759,皖AY9759,True,0.7994,"[259, 528, 433, 582]","[261, 521, 440, 581]",0.8272,0.05,True,True,1.0,116,day_proxy,40.64,11.55,52.62
00837643678161-90_87-327&443_496&497-499&505_326&502_326&444_499&447-0_0_15_27_33_24_33-160-14.jpg,皖AR3909,皖AR3909,True,0.7927,"[327, 443, 496, 497]","[314, 441, 501, 505]",0.7625,0.0729,True,True,1.0,160,day_proxy,35.34,11.63,47.3
00838960727969-90_92-266&575_440&640-430&634_265&637_265&577_430&574-0_0_5_32_24_29_26-95-24.jpg,皖AF8052,皖AF8052,True,0.7973,"[266, 575, 440, 640]","[256, 573, 432, 639]",0.8636,0.0374,True,True,1.0,95,night_proxy,29.28,11.38,40.95
0083908045977-90_81-306&302_468&367-466&368_310&358_295&295_451&305-0_0_2_19_24_32_31-64-10.jpg,皖ACV087,皖ACV087,True,0.7963,"[306, 302, 468, 367]","[301, 297, 464, 365]",0.8537,0.0408,True,True,1.0,64,night_proxy,40.01,12.94,53.31
0083908045977-90_88-228&476_405&536-416&537_227&539_227&478_416&476-0_0_26_13_25_25_25-157-10.jpg,皖A2P111,皖A2P111,True,0.8155,"[228, 476, 405, 536]","[224, 476, 420, 540]",0.8466,0.0435,True,True,1.0,157,day_proxy,25.25,17.59,43.19
00842672413793-91_88-272&463_426&522-427&516_279&519_278&460_426&457-0_0_16_31_17_27_29-68-9.jpg,皖AS7T35,皖AS7T35,True,0.7977,"[272, 463, 426, 522]","[273, 458, 429, 518]",0.8389,0.0446,True,True,1.0,68,night_proxy,25.21,11.48,37.19
00842672413793-91_89-365&453_532&509-534&513_359&508_361&448_536&453-0_0_18_10_32_29_27-81-13.jpg,皖AUL853,皖AUL853,True,0.8047,"[365, 453, 532, 509]","[357, 446, 533, 512]",0.8051,0.0581,True,True,1.0,81,night_proxy,33.23,11.78,45.4
00844827586207-91_90-279&493_452&555-440&555_284&556_286&499_442&498-0_0_9_20_26_32_24-125-13.jpg,皖AKW280,皖AKW280,True,0.795,"[279, 493, 452, 555]","[281, 497, 441, 557]",0.8401,0.043,True,True,1.0,125,day_proxy,34.92,11.08,46.48
00845905172414-90_87-241&500_413&556-415&554_247&552_245&497_413&499-0_0_2_33_32_24_31-134-43.jpg,皖AC9807,皖AC9807,True,0.793,"[241, 500, 413, 556]","[244, 497, 413, 553]",0.8834,0.0311,True,True,1.0,134,day_proxy,25.08,11.78,37.47
00846743295019-92_85-428&405_573&473-571&473_425&461_424&408_570&420-0_0_25_31_29_3_25-102-38.jpg,皖A175D1,皖A175D1,True,0.7887,"[428, 405, 573, 473]","[421, 406, 574, 472]",0.9213,0.0211,True,True,1.0,102,night_proxy,23.02,11.25,34.63
00850095785441-92_85-206&481_360&536-363&548_194&541_198&477_367&484-0_0_9_9_31_24_31-123-14.jpg,皖AKK707,皖AKK707,True,0.7999,"[206, 481, 360, 536]","[197, 481, 360, 540]",0.8807,0.0328,True,True,1.0,123,day_proxy,24.99,10.15,35.45
00850574712643-90_86-223&492_388&554-381&552_232&552_231&498_380&498-0_0_29_3_29_30_30-129-23.jpg,皖A5D566,皖A5D566,True,0.7758,"[223, 492, 388, 554]","[231, 498, 381, 550]",0.7625,0.063,True,True,1.0,129,day_proxy,30.16,11.16,41.65
00853448275862-90_87-236&541_411&601-413&596_235&596_235&535_413&535-0_0_11_25_2_27_27-116-15.jpg,皖AM1C33,皖AM1C33,True,0.8157,"[236, 541, 411, 601]","[234, 535, 410, 595]",0.8056,0.0543,True,True,1.0,116,day_proxy,22.8,11.43,34.67
00853448275862-90_89-259&443_443&503-438&501_267&499_268&442_439&444-0_0_8_24_29_33_13-74-9.jpg,皖AJ059P,皖AJ059P,True,0.8057,"[259, 443, 443, 503]","[260, 438, 439, 505]",0.8737,0.036,True,True,1.0,74,night_proxy,27.65,11.61,39.76
00859195402298-88_89-266&487_436&540-438&536_277&545_271&492_432&483-0_0_12_23_30_26_33-130-51.jpg,皖ANZ629,皖ANZ629,True,0.7976,"[266, 487, 436, 540]","[271, 483, 434, 539]",0.8773,0.0339,True,True,1.0,130,day_proxy,25.03,10.67,36.16
00859195402298-90_89-309&584_491&646-490&641_312&633_309&572_487&580-0_0_24_7_25_26_27-40-6.jpg,皖A0H123,皖A0H123,True,0.7962,"[309, 584, 491, 646]","[306, 574, 485, 641]",0.7574,0.0728,True,True,1.0,40,night_proxy,24.5,10.56,35.42
00859195402298-90_92-281&460_457&521-467&515_288&521_289&457_468&451-0_0_11_30_33_33_1-124-7.jpg,皖AM699B,皖AM699B,True,0.8018,"[281, 460, 457, 521]","[285, 456, 462, 517]",0.8359,0.0456,True,True,1.0,124,day_proxy,37.78,14.67,53.01
00859913793103-94_84-373&518_523&578-526&577_368&564_372&506_530&519-0_0_19_30_31_30_6-160-17.jpg,皖AV676G,皖AV676G,True,0.8102,"[373, 518, 523, 578]","[367, 503, 529, 581]",0.7123,0.095,True,True,1.0,160,day_proxy,29.59,11.73,41.88
0086099137931-88_89-171&334_331&396-333&383_176&393_166&337_323&327-0_0_1_33_8_26_30-85-10.jpg,皖AB9J26,皖AB9J26,True,0.7997,"[171, 334, 331, 396]","[167, 327, 332, 392]",0.8165,0.0522,True,True,1.0,85,night_proxy,21.69,11.38,33.54
00862068965517-89_90-350&528_522&583-531&582_344&591_349&529_536&520-0_0_7_17_24_26_25-125-25.jpg,皖AHT021,皖AHT021,True,0.788,"[350, 528, 522, 583]","[347, 526, 529, 582]",0.8962,0.0282,True,True,1.0,125,day_proxy,21.88,9.87,32.08
00863026819924-87_95-361&499_512&557-513&545_365&563_371&508_519&490-0_0_23_24_28_25_25-88-17.jpg,皖AZ0411,皖AZ0411,True,0.779,"[361, 499, 512, 557]","[364, 493, 516, 557]",0.8669,0.0375,True,True,1.0,88,night_proxy,24.32,11.51,36.39
00864942528736-90_88-203&558_382&617-389&614_204&616_198&555_383&553-0_0_1_28_24_32_33-180-21.jpg,皖AB4089,皖AB4089,True,0.8255,"[203, 558, 382, 617]","[201, 553, 385, 615]",0.8672,0.0366,True,True,1.0,180,day_proxy,21.17,10.3,31.76
00866618773946-90_85-255&445_442&514-456&511_256&518_243&454_443&447-0_0_0_32_0_30_32-140-19.jpg,皖AA8A68,皖AA8A68,True,0.817,"[255, 445, 442, 514]","[249, 448, 447, 515]",0.8926,0.0292,True,True,1.0,140,day_proxy,30.17,11.88,42.67
00870210727969-91_88-184&398_355&454-353&451_178&452_178&392_353&391-0_0_33_19_30_30_29-166-10.jpg,皖A9V665,皖A9V665,True,0.8103,"[184, 398, 355, 454]","[178, 394, 350, 450]",0.8162,0.0518,True,True,1.0,166,day_proxy,20.98,10.38,31.73
00872246168583-90_83-315&522_504&590-514&589_323&596_311&532_502&525-0_3_1_32_26_29_24-31-15.jpg,皖DB8250,皖DB8250,True,0.8079,"[315, 522, 504, 590]","[311, 524, 511, 593]",0.8798,0.0329,True,True,1.0,31,night_proxy,28.15,10.52,38.97
00872246168583-90_84-383&472_550&538-556&551_382&543_373&478_547&486-10_12_6_3_29_27_29-91-31.jpg,苏NGD535,苏NGD535,True,0.8059,"[383, 472, 550, 538]","[375, 480, 555, 548]",0.7135,0.0876,True,True,1.0,91,night_proxy,33.79,11.95,46.1
00872246168583-90_90-240&530_412&588-418&587_244&585_245&525_419&527-0_0_22_12_25_24_24-181-14.jpg,皖AYN100,皖AYN100,True,0.7998,"[240, 530, 412, 588]","[242, 525, 418, 585]",0.8359,0.0461,True,True,1.0,181,day_proxy,23.28,10.75,34.39
00872246168583-91_89-284&465_460&524-457&531_293&519_293&455_457&467-0_0_25_29_11_24_32-157-5.jpg,皖A15M08,皖A15M08,True,0.7995,"[284, 465, 460, 524]","[292, 462, 458, 524]",0.9,0.0269,True,True,1.0,157,day_proxy,31.1,15.65,47.17
00872844827586-90_84-341&471_525&531-520&535_353&538_347&482_514&479-0_0_16_18_31_25_26-94-14.jpg,皖ASU712,皖ASU712,True,0.8033,"[341, 471, 525, 531]","[348, 476, 521, 538]",0.7767,0.0649,True,True,1.0,94,night_proxy,23.79,11.79,36.01
00873204022988-91_91-392&531_549&606-558&600_387&597_391&532_562&535-0_0_6_0_32_26_32-119-19.jpg,皖AGA828,皖AGA828,True,0.8085,"[392, 531, 549, 606]","[384, 531, 558, 601]",0.8477,0.0437,True,True,1.0,119,day_proxy,29.79,14.53,44.73
00874042145593-89_91-359&477_513&540-515&527_366&535_362&485_511&477-0_0_8_22_26_26_32-153-19.jpg,皖AJY228,皖AJY228,True,0.7847,"[359, 477, 513, 540]","[360, 478, 515, 535]",0.8884,0.0287,True,True,1.0,153,day_proxy,30.25,11.71,42.48
00874521072797-89_92-98&470_282&526-279&521_101&530_99&470_277&461-0_0_9_23_25_24_24-129-12.jpg,皖AKZ100,皖AKZ100,True,0.7987,"[98, 470, 282, 526]","[96, 464, 281, 530]",0.8355,0.0487,True,True,1.0,129,day_proxy,27.85,19.43,48.03
00879310344828-90_85-309&530_480&594-481&595_312&590_302&530_471&535-0_0_28_32_27_0_24-179-11.jpg,皖A483A0,皖A483A0,True,0.8073,"[309, 530, 480, 594]","[304, 528, 476, 594]",0.9207,0.021,True,True,1.0,179,day_proxy,63.88,11.52,75.8
0088122605364-90_87-295&534_466&589-470&587_300&587_301&530_471&530-0_0_29_33_32_11_31-120-15.jpg,皖A598M7,皖A598M7,True,0.8034,"[295, 534, 466, 589]","[299, 532, 470, 587]",0.8887,0.0299,True,True,1.0,120,day_proxy,36.66,16.24,53.49
00882064176245-88_92-318&394_474&451-469&441_321&455_317&404_465&390-0_0_0_32_10_30_26-137-19.jpg,皖AA8L62,皖AA8L62,True,0.8015,"[318, 394, 474, 451]","[312, 389, 469, 454]",0.8205,0.0527,True,True,1.0,137,day_proxy,38.7,14.62,53.94
00885895593869-90_90-334&501_502&557-498&560_336&559_339&501_501&502-0_0_7_30_31_32_33-114-15.jpg,皖AH6789,皖AH6789,True,0.7947,"[334, 501, 502, 557]","[334, 501, 501, 561]",0.9281,0.0193,True,True,1.0,114,day_proxy,27.92,11.78,40.26
0088900862069-90_96-125&506_302&570-297&563_134&566_139&509_302&506-0_0_5_26_26_31_11-99-18.jpg,皖AF227M,皖AF227M,True,0.7859,"[125, 506, 302, 570]","[129, 499, 299, 567]",0.8284,0.0489,True,True,1.0,99,night_proxy,30.56,12.41,43.57
00892001915709-89_89-273&510_442&579-449&585_273&581_266&516_442&520-0_0_19_4_32_25_31-39-3.jpg,皖AVE817,皖AVE817,True,0.7975,"[273, 510, 442, 579]","[265, 515, 452, 587]",0.7559,0.0737,True,True,1.0,39,night_proxy,28.95,12.83,42.37
00894755747126-89_90-199&462_371&521-370&519_198&518_200&456_372&457-10_4_31_29_30_24_13-149-18.jpg,苏E7560P,苏E7560P,True,0.7984,"[199, 462, 371, 521]","[193, 458, 369, 519]",0.8656,0.0371,True,True,1.0,149,day_proxy,37.12,12.17,49.67
00894755747126-90_90-312&445_483&505-482&505_308&500_309&441_483&446-0_0_9_30_7_29_31-133-25.jpg,皖AK6H57,皖AK6H57,True,0.7985,"[312, 445, 483, 505]","[307, 442, 482, 503]",0.8903,0.0296,True,True,1.0,133,day_proxy,37.89,11.89,50.3
00894755747126-91_86-275&509_426&583-438&581_279&570_269&508_428&519-0_0_9_29_29_31_22-113-32.jpg,皖AK557Y,皖AK557Y,True,0.8091,"[275, 509, 426, 583]","[274, 510, 437, 579]",0.8681,0.0368,True,True,1.0,113,day_proxy,33.01,12.49,46.12
00896551724138-90_85-328&364_501&422-504&426_331&420_331&360_504&366-0_0_9_30_27_30_21-29-15.jpg,皖AK636X,皖AK636X,True,0.8048,"[328, 364, 501, 422]","[323, 359, 503, 425]",0.8446,0.0446,True,True,1.0,29,night_proxy,27.13,15.99,43.8
00896551724138-90_87-218&519_389&586-392&592_223&585_219&523_388&530-0_0_4_32_30_33_5-52-6.jpg,皖AE869F,皖AE869F,True,0.7903,"[218, 519, 389, 586]","[215, 524, 390, 589]",0.8669,0.0357,True,True,1.0,52,night_proxy,26.66,12.23,39.54
00896551724138-90_88-288&504_469&565-464&561_288&559_289&503_465&505-0_0_15_25_25_25_18-56-24.jpg,皖AR111U,皖AR111U,True,0.8015,"[288, 504, 469, 565]","[284, 498, 467, 564]",0.8676,0.037,True,True,1.0,56,night_proxy,28.38,11.56,40.51
00896551724138-92_86-337&450_490&508-499&516_333&502_330&442_496&456-0_0_7_24_25_33_10-134-14.jpg,皖AH019L,皖AH019L,True,0.7956,"[337, 450, 490, 508]","[331, 446, 495, 508]",0.8727,0.0352,True,True,1.0,134,day_proxy,23.57,10.71,34.82
00897749042145-90_90-417&448_598&504-604&501_421&505_421&444_604&440-0_11_3_22_30_32_24-139-11.jpg,皖MDY680,皖MDY680,True,0.804,"[417, 448, 598, 504]","[420, 443, 601, 502]",0.858,0.0395,True,True,1.0,139,day_proxy,32.26,11.85,44.52
00897988505747-90_90-284&335_444&395-440&392_288&389_293&339_445&342-0_0_2_8_33_26_29-122-46.jpg,皖ACJ925,皖ACJ925,True,0.7824,"[284, 335, 444, 395]","[285, 337, 443, 392]",0.9052,0.024,True,True,1.0,122,day_proxy,24.22,12.56,37.49
00897988505747-91_90-228&493_392&559-399&564_223&553_229&491_405&502-0_0_12_30_26_32_10-113-26.jpg,皖AN628L,皖AN628L,True,0.8029,"[228, 493, 392, 559]","[223, 494, 399, 555]",0.8657,0.0372,True,True,1.0,113,day_proxy,30.54,12.95,44.2
00899784482759-90_90-263&495_457&554-451&556_262&548_260&484_449&492-0_0_23_29_20_30_31-41-10.jpg,皖AZ5W67,皖AZ5W67,True,0.8033,"[263, 495, 457, 554]","[257, 487, 451, 554]",0.8307,0.0494,True,True,1.0,41,night_proxy,27.6,13.26,41.52
00902298850574-89_83-150&420_325&476-328&480_152&479_136&418_312&419-0_0_7_7_25_24_27-85-19.jpg,皖AHH103,皖AHH103,True,0.7992,"[150, 420, 325, 476]","[139, 416, 322, 481]",0.7985,0.0602,True,True,1.0,85,night_proxy,35.86,40.88,77.48
00902298850574-90_91-393&475_581&543-570&537_392&536_392&466_570&467-0_0_21_18_31_33_33-192-20.jpg,皖AXU799,皖AXU799,True,0.8053,"[393, 475, 581, 543]","[388, 467, 567, 536]",0.7309,0.0804,True,True,1.0,192,day_proxy,64.97,15.36,81.07
00903256704981-90_93-294&512_474&574-467&570_299&570_300&513_468&513-0_0_8_33_27_27_16-104-16.jpg,皖AJ933S,皖AJ933S,True,0.8027,"[294, 512, 474, 574]","[296, 510, 470, 571]",0.8921,0.0285,True,True,1.0,104,night_proxy,56.31,14.01,70.96
00903496168583-89_89-299&532_483&592-469&595_300&593_302&535_471&537-0_0_19_9_26_27_26-108-22.jpg,皖AVK232,皖AVK232,True,0.8037,"[299, 532, 483, 592]","[296, 533, 473, 595]",0.8739,0.0343,True,True,1.0,108,night_proxy,31.29,13.22,45.17
00903735632184-90_93-380&356_534&413-530&410_382&416_390&363_538&357-0_0_28_24_29_0_33-97-25.jpg,皖A405A9,皖A405A9,True,0.7891,"[380, 356, 534, 413]","[380, 356, 535, 416]",0.9439,0.0148,True,True,1.0,97,night_proxy,23.34,14.55,38.36
00906010536398-91_83-242&567_411&631-413&624_240&631_231&572_404&565-0_0_22_24_33_32_9-107-17.jpg,皖AY098K,皖AY098K,True,0.81,"[242, 567, 411, 631]","[234, 564, 412, 630]",0.8934,0.0289,True,True,1.0,107,night_proxy,31.87,12.65,45.45
00908764367816-90_89-275&526_455&590-464&587_276&592_278&533_466&528-0_0_0_30_26_31_13-111-21.jpg,皖AA627P,皖AA627P,True,0.8118,"[275, 526, 455, 590]","[274, 528, 463, 591]",0.9098,0.0242,True,True,1.0,111,day_proxy,33.55,11.76,45.74
00909841954023-90_90-267&470_438&543-440&537_276&538_277&473_441&472-0_0_11_24_28_31_29-96-15.jpg,皖AM0475,皖AM0475,True,0.8011,"[267, 470, 438, 543]","[274, 473, 441, 536]",0.8153,0.0489,True,True,1.0,96,night_proxy,30.66,12.6,43.87
00909961685824-90_85-240&474_416&536-411&534_244&548_241&484_408&470-0_0_10_30_7_27_33-139-11.jpg,皖AL6H39,皖AL6H39,True,0.8205,"[240, 474, 416, 536]","[238, 479, 406, 547]",0.735,0.0816,True,True,1.0,139,day_proxy,39.91,13.05,53.71
00911637931034-88_88-284&501_459&559-462&547_295&560_285&506_452&493-0_0_4_10_33_25_32-126-11.jpg,皖AEL918,皖AEL918,True,0.7969,"[284, 501, 459, 559]","[287, 493, 460, 557]",0.8311,0.0488,True,True,1.0,126,day_proxy,29.47,12.8,42.88
00913074712643-90_78-264&483_458&539-466&544_272&544_252&480_446&480-0_0_16_23_33_31_30-99-24.jpg,皖ASZ976,皖ASZ976,True,0.8044,"[264, 483, 458, 539]","[261, 481, 455, 540]",0.921,0.0211,True,True,1.0,99,night_proxy,32.74,12.07,45.72
00915948275862-90_86-187&337_352&400-356&402_194&395_188&331_350&338-0_0_3_12_33_27_24-80-35.jpg,皖ADN930,皖ADN930,True,0.8065,"[187, 337, 352, 400]","[186, 330, 356, 403]",0.8376,0.0473,True,True,1.0,80,night_proxy,32.44,12.1,45.16
00917265325671-91_83-209&559_381&620-383&618_218&610_209&552_374&560-0_0_22_18_27_25_26-96-19.jpg,皖AYU312,皖AYU312,True,0.8151,"[209, 559, 381, 620]","[210, 552, 383, 617]",0.8392,0.0453,True,True,1.0,96,night_proxy,31.85,12.11,44.58
00919540229885-91_82-212&524_378&579-387&580_209&571_198&513_376&522-0_0_21_30_32_27_25-112-28.jpg,皖AX6831,皖AX6831,True,0.7952,"[212, 524, 378, 579]","[206, 516, 377, 574]",0.764,0.0696,True,True,1.0,112,day_proxy,25.9,12.09,38.54
00919779693486-90_90-248&488_431&548-429&543_258&543_258&485_429&485-0_0_11_18_32_32_32-121-36.jpg,皖AMU888,皖AMU888,True,0.8015,"[248, 488, 431, 548]","[255, 485, 430, 544]",0.8518,0.0401,True,True,1.0,121,day_proxy,37.42,13.54,51.55
00922054597702-89_91-333&458_502&518-513&518_332&527_329&466_510&457-0_0_9_11_28_26_25-120-28.jpg,皖AKM421,皖AKM421,True,0.8059,"[333, 458, 502, 518]","[328, 459, 509, 525]",0.823,0.0511,True,True,1.0,120,day_proxy,38.13,12.36,51.09
00922054597702-91_90-228&496_393&557-395&555_230&555_233&498_398&498-0_0_12_11_30_33_25-92-24.jpg,皖ANM691,皖ANM691,True,0.7967,"[228, 496, 393, 557]","[228, 496, 395, 555]",0.956,0.0112,True,True,1.0,92,night_proxy,27.4,12.32,40.36
00925287356322-90_90-358&422_528&482-532&476_362&478_364&418_534&416-0_0_32_27_4_29_32-116-14.jpg,皖A83E58,皖A83E58,True,0.8015,"[358, 422, 528, 482]","[359, 415, 531, 480]",0.8466,0.0434,True,True,1.0,116,day_proxy,28.76,12.77,42.14
00926724137931-90_86-291&499_489&554-488&551_297&545_298&488_489&494-0_0_25_30_27_30_25-112-12.jpg,皖A16361,皖A16361,True,0.7997,"[291, 499, 489, 554]","[292, 490, 485, 553]",0.8254,0.0518,True,True,1.0,112,day_proxy,40.78,12.24,53.63
0092816091954-89_89-272&562_434&618-439&614_283&625_280&570_436&559-0_0_0_26_26_27_15-141-19.jpg,皖AA223R,皖AA223R,True,0.8044,"[272, 562, 434, 618]","[277, 560, 438, 625]",0.8182,0.0541,True,True,1.0,141,day_proxy,31.07,12.36,43.91
00930795019157-91_83-189&538_382&593-381&603_190&597_191&537_382&543-0_0_10_31_10_31_33-112-12.jpg,皖AL7L79,皖AL7L79,True,0.8016,"[189, 538, 382, 593]","[188, 538, 380, 601]",0.8606,0.0402,True,True,1.0,112,day_proxy,35.79,13.27,49.63
00931034482759-90_86-250&484_426&545-421&546_242&539_243&481_422&488-0_0_30_29_33_3_24-132-32.jpg,皖A659D0,皖A659D0,True,0.8063,"[250, 484, 426, 545]","[243, 479, 422, 545]",0.8701,0.0361,True,True,1.0,132,day_proxy,24.05,11.24,35.75
0093283045977-90_87-255&587_437&648-435&647_262&647_252&587_425&587-0_0_2_7_24_31_32-58-9.jpg,皖ACH078,皖ACH078,True,0.7985,"[255, 587, 437, 648]","[251, 582, 436, 652]",0.8486,0.0438,True,True,1.0,58,night_proxy,29.54,13.03,43.31
00934865900383-90_90-249&521_402&589-397&593_247&596_258&514_408&511-0_0_1_8_28_24_32-105-8.jpg,皖ABJ408,皖ABJ408,True,0.8165,"[249, 521, 402, 589]","[244, 516, 403, 594]",0.8389,0.0466,True,True,1.0,105,night_proxy,41.33,12.34,54.39
00936781609195-89_91-366&436_543&499-543&493_378&497_376&444_541&440-0_12_27_27_27_26_31-160-72.jpg,皖N33327,皖N33327,True,0.795,"[366, 436, 543, 499]","[367, 437, 543, 496]",0.9312,0.0173,True,True,1.0,160,day_proxy,42.32,13.49,56.28
00936781609195-90_88-240&501_417&557-419&556_247&555_246&496_418&497-0_0_11_9_26_27_31-146-34.jpg,皖AMK237,皖AMK237,True,0.799,"[240, 501, 417, 557]","[243, 495, 417, 554]",0.8417,0.0444,True,True,1.0,146,day_proxy,34.74,14.3,49.52
009375-90_92-258&298_438&356-439&356_261&357_266&301_444&300-0_0_32_26_32_15_29-125-16.jpg,皖A828R5,皖A828R5,True,0.8113,"[258, 298, 438, 356]","[259, 299, 439, 357]",0.9556,0.0114,True,True,1.0,125,day_proxy,34.03,13.08,47.65
00938697318007-90_86-281&461_459&520-457&528_282&520_284&463_459&471-0_0_32_25_4_33_25-146-41.jpg,皖A81E91,皖A81E91,True,0.8001,"[281, 461, 459, 520]","[280, 464, 458, 525]",0.8658,0.0367,True,True,1.0,146,day_proxy,35.96,13.52,49.78
00938697318007-90_92-321&505_505&563-511&565_313&565_314&496_512&496-0_0_11_32_32_30_17-170-12.jpg,皖AM886T,皖AM886T,True,0.8047,"[321, 505, 505, 563]","[320, 500, 506, 558]",0.8329,0.0458,True,True,1.0,170,day_proxy,30.99,11.9,43.31
0093917624521-93_84-277&451_437&519-443&526_277&507_275&452_441&471-7_1_24_30_31_29_8-101-29.jpg,辽B0675J,辽B0675J,True,0.8086,"[277, 451, 437, 519]","[271, 452, 440, 524]",0.8696,0.0361,True,True,1.0,101,night_proxy,42.43,12.56,55.32
00939774904214-90_85-209&405_393&477-393&470_219&472_219&414_393&412-0_0_30_31_32_22_33-80-19.jpg,皖A678Y9,皖A678Y9,True,0.8028,"[209, 405, 393, 477]","[213, 410, 394, 474]",0.8654,0.0346,True,True,1.0,80,night_proxy,32.14,11.99,44.52
00943007662835-90_90-424&403_620&463-625&457_430&463_430&398_625&392-0_0_6_27_30_27_25-129-15.jpg,皖AG3631,皖AG3631,True,0.7998,"[424, 403, 620, 463]","[424, 393, 624, 464]",0.8282,0.0509,True,True,1.0,129,day_proxy,27.71,13.13,41.32
00945522030652-91_89-185&448_354&521-349&514_203&508_204&458_350&464-0_0_6_24_24_3_32-70-57.jpg,皖AG00D8,皖AG00D8,True,0.7859,"[185, 448, 354, 521]","[196, 457, 351, 515]",0.7287,0.0721,True,True,1.0,70,night_proxy,30.6,14.82,45.78
00948275862069-89_89-287&438_449&506-450&491_293&506_288&449_445&434-0_0_8_30_13_25_31-138-18.jpg,皖AJ6P17,皖AJ6P17,True,0.802,"[287, 438, 449, 506]","[285, 436, 448, 504]",0.9261,0.0193,True,True,1.0,138,day_proxy,27.47,11.84,39.73
00948275862069-91_91-294&507_468&574-472&578_298&576_306&515_480&517-0_0_4_5_31_25_32-90-14.jpg,皖AEF718,皖AEF718,True,0.7921,"[294, 507, 468, 574]","[298, 514, 474, 573]",0.835,0.0442,True,True,1.0,90,night_proxy,19.79,12.34,32.46
00950431034483-90_90-241&470_430&540-424&531_256&533_255&476_423&474-0_0_29_29_30_1_31-99-15.jpg,皖A556B7,皖A556B7,True,0.7967,"[241, 470, 430, 540]","[247, 470, 429, 535]",0.8942,0.0271,True,True,1.0,99,night_proxy,25.6,12.55,38.59
00951029693486-90_93-325&464_531&525-534&534_319&532_322&458_537&460-0_0_13_32_27_30_2-175-11.jpg,皖AP836C,皖AP836C,True,0.8251,"[325, 464, 531, 525]","[319, 460, 533, 532]",0.8156,0.0548,True,True,1.0,175,day_proxy,24.9,12.17,37.61
00951867816092-89_88-342&398_516&472-522&469_346&468_339&407_515&408-0_0_20_26_29_27_10-93-14.jpg,皖AW253L,皖AW253L,True,0.7981,"[342, 398, 516, 472]","[344, 405, 521, 469]",0.8342,0.0438,True,True,1.0,93,night_proxy,25.96,13.31,39.62
00952586206897-89_92-368&541_531&604-531&603_375&595_371&537_527&545-0_0_29_14_26_31_27-117-19.jpg,皖A5Q273,皖A5Q273,True,0.7973,"[368, 541, 531, 604]","[373, 540, 529, 600]",0.8829,0.0306,True,True,1.0,117,day_proxy,24.13,14.88,39.49
00952586206897-91_88-314&483_495&545-493&545_321&529_323&473_495&489-0_0_12_6_25_24_24-108-20.jpg,皖ANG100,皖ANG100,True,0.8048,"[314, 483, 495, 545]","[318, 471, 496, 545]",0.8177,0.0553,True,True,1.0,108,night_proxy,24.89,11.2,36.49
